"","FacNum","County","Type","City.x","Name.x","Total","UptodateTot","UptodatePct","CondTot","CondPct","PMETot","PMEPct","PBETot","PBEPct","DTPTot","DTPPct","PolioTot","PolioPct","MMRTot","MMRPct","HIBTot","HIBPct","HEPBTot","HEPBPct","VariTot","VariPct","Report","PBEPctCalc","Capacity","LicStatus","Name.y","Address","City.y","State","Zipcode","Telephone"
"158",340308278,"SACRAMENTO","PUBLIC","SACRAMENTO","DEL PASO EARLY CHILDHOOD DEVELOPMENT CENTER",231,227,98,4,2,0,0,0,0,228,99,231,100,231,100,231,100,230,100,230,100,"Y",0,159,"Licensed","DEL PASO EARLY CHILDHOOD DEVELOPMENT CENTER","155 MOREY AVENUE","SACRAMENTO","CA",95838,"(916) 566-3485"
"159",340308552,"SACRAMENTO","PRIVATE","SACRAMENTO","LEARNING TREE PRESCHOOL",80,80,100,0,0,0,0,0,0,80,100,80,100,80,100,80,100,80,100,80,100,"Y",0,60,"Licensed","LEARNING TREE PRESCHOOL","5600 GILGUNN WAY","SACRAMENTO","CA",95822,"(916) 393-9588"
"160",340308598,"SACRAMENTO","PRIVATE","SACRAMENTO","MC KINLEY MONTESSORI SCHOOL-WEST",31,31,100,0,0,0,0,0,0,31,100,31,100,31,100,31,100,31,100,31,100,"Y",0,34,"Licensed","MC KINLEY MONTESSORI SCHOOL-WEST","3008 H STREET","SACRAMENTO","CA",95816,"(916) 447-5331"
"161",340308750,"SACRAMENTO","PRIVATE","SACRAMENTO","POPPY PATCH-PHASE I",28,19,68,7,25,0,0,2,7,21,75,25,89,23,82,26,93,24,86,22,79,"Y",0.0714285714285714,60,"Licensed","POPPY PATCH-PHASE I","9646 BUTTERFIELD WAY","SACRAMENTO","CA",95827,"(916) 845-4949"
"162",340309428,"SACRAMENTO","PRIVATE","SACRAMENTO","SALVATION ARMY DAY CARE CENTER",26,17,65,9,35,0,0,0,0,21,81,25,96,26,100,26,100,20,77,24,92,"Y",0,72,"Licensed","SALVATION ARMY DAY CARE CENTER","2540 ALHAMBRA BLVD","SACRAMENTO","CA",95817,"(916) 469-4630"
"163",340309465,"SACRAMENTO","PRIVATE","SACRAMENTO","RAINBOW DAY CARE",41,41,100,0,0,0,0,0,0,41,100,41,100,41,100,41,100,41,100,41,100,"Y",0,48,"Licensed","RAINBOW DAY CARE","901 P STREET","SACRAMENTO","CA",95814,"(916) 448-5231"
"164",340309598,"SACRAMENTO","PRIVATE","CARMICHAEL","CARMICHAEL PRESBYTERIAN CHURCH PRESCHOOL",66,57,86,0,0,0,0,9,14,61,92,60,91,61,92,62,94,62,94,58,88,"Y",0.136363636363636,72,"Licensed","CARMICHAEL PRESBYTERIAN CHURCH PRESCHOOL","5645 MARCONI AVENUE","CARMICHAEL","CA",95608,"(916) 486-9189"
"165",340309722,"SACRAMENTO","PRIVATE","FOLSOM","FOLSOM MONTESSORI SCHOOL",49,48,98,0,0,0,0,1,2,48,98,48,98,48,98,48,98,48,98,48,98,"Y",0.0204081632653061,40,"Licensed","FOLSOM MONTESSORI SCHOOL","502 RILEY STREET","FOLSOM","CA",95630,"(916) 351-0345"
"166",340310524,"SACRAMENTO","HEAD START","SACRAMENTO","PACIFIC PRESCHOOL",44,44,100,0,0,0,0,0,0,44,100,44,100,44,100,44,100,44,100,44,100,"Y",0,24,"Licensed","PACIFIC PRESCHOOL","6201  41ST STREET","SACRAMENTO","CA",95824,"(916) 395-5324"
"167",340311031,"SACRAMENTO","PUBLIC","FAIR OAKS","FAIR OAKS PARENT PARTICIPATION PRESCHOOL",55,38,69,13,24,0,0,4,7,46,84,50,91,50,91,50,91,41,75,48,87,"Y",0.0727272727272727,25,"Licensed","FAIR OAKS PARENT PARTICIPATION PRESCHOOL","8090 GRAND AVENUE","FAIR OAKS","CA",95628,"(916) 967-9159"
"168",340311282,"SACRAMENTO","PRIVATE","ELK GROVE","HANSEN'S EARLY LEARNING CENTER",23,23,100,0,0,0,0,0,0,23,100,23,100,23,100,23,100,23,100,23,100,"Y",0,41,"Licensed","HANSENS EARLY LEARNING CENTER","5275 TEGAN ROAD","ELK GROVE","CA",95758,"(916) 684-1600"
"169",340311532,"SACRAMENTO","PRIVATE","CITRUS HEIGHTS","DISCOVERY TREE SCHOOL-TAD LANE",27,7,26,20,74,0,0,0,0,20,74,20,74,27,100,26,96,20,74,22,81,"Y",0,44,"Licensed","DISCOVERY TREE SCHOOL-TAD LANE","7545 TAD LANE","CITRUS HEIGHTS","CA",95610,"(916) 726-0661"
"170",340311535,"SACRAMENTO","HEAD START","RANCHO CORDOVA","SETA - WHITE ROCK HEADSTART",18,18,100,0,0,0,0,0,0,18,100,18,100,18,100,18,100,18,100,18,100,"Y",0,40,"Licensed","SETA - WHITE ROCK HEADSTART","10487 WHITE ROCK ROAD","RANCHO CORDOVA","CA",95670,"(916) 563-5090"
"171",340311608,"SACRAMENTO","PRIVATE","FOLSOM","BRIGHT BEGINNINGS PRESCHOOL - A PARENT COOPERATIVE",32,29,91,2,6,0,0,1,3,30,94,31,97,31,97,31,97,31,97,32,100,"Y",0.03125,24,"Licensed","BRIGHT BEGINNINGS PRESCHOOL - A PARENT COOPERATIVE","450 BLUE RAVINE RD.","FOLSOM","CA",95630,"(916) 983-5106"
"172",340311866,"SACRAMENTO","PRIVATE","CARMICHAEL","NATIONAL HUMAN DEVELOPMENT CENTER",31,25,81,5,16,0,0,1,3,26,84,28,90,29,94,30,97,28,90,28,90,"Y",0.032258064516129,45,"Licensed","NATIONAL HUMAN DEVELOPMENT CENTER","6201 WINDING WAY","CARMICHAEL","CA",95608,"(916) 961-4450"
"173",340312678,"SACRAMENTO","PRIVATE","RANCHO CORDOVA","CAROUSEL SCHOOL",31,31,100,0,0,0,0,0,0,31,100,31,100,31,100,31,100,31,100,31,100,"Y",0,73,"Licensed","CAROUSEL SCHOOL","2052  W. LA LOMA DRIVE","RANCHO CORDOVA","CA",95670,"(916) 363-4616"
"174",340313576,"SACRAMENTO","PRIVATE","FAIR OAKS","COUNTRY HILL MONTESSORI",66,62,94,0,0,0,0,4,6,62,94,62,94,62,94,62,94,62,94,62,94,"Y",0.0606060606060606,60,"Licensed","COUNTRY HILL MONTESSORI","6131 KENNETH AVE","FAIR OAKS","CA",95628,"(916) 969-2929"
"175",340313658,"SACRAMENTO","HEAD START","SACRAMENTO","SETA - NATOMAS-BANNON CREEK HEAD START",18,18,100,0,0,0,0,0,0,18,100,18,100,18,100,18,100,18,100,18,100,"Y",0,40,"Licensed","SETA - NATOMAS-BANNON CREEK HEAD START","2775 MILLCREEK DRIVE","SACRAMENTO","CA",95833,"(916) 263-5336"
"176",340314880,"SACRAMENTO","PRIVATE","SACRAMENTO","MONTESSORI COUNTRY DAY AT RIVERLAKE",40,31,78,8,20,1,3,0,0,33,83,34,85,35,88,35,88,36,90,34,85,"Y",0,116,"Licensed","MONTESSORI COUNTRY DAY AT RIVERLAKE","7575 RUSH RIVER DR.","SACRAMENTO","CA",95831,"(916) 427-1900"
"177",340314888,"SACRAMENTO","HEAD START","CITRUS HEIGHTS","LICHEN HEAD START PRESCHOOL",31,29,94,1,3,0,0,1,3,29,94,29,94,30,97,30,97,29,94,30,97,"Y",0.032258064516129,24,"Licensed","LICHEN HEAD START PRESCHOOL","8319 LICHEN DRIVE","CITRUS HEIGHTS","CA",95610,"(916) 728-3230"
"178",340314890,"SACRAMENTO","HEAD START","CITRUS HEIGHTS","CITRUS HEIGHTS HEAD START & STATE P.S.",43,39,91,2,5,1,2,1,2,41,95,40,93,42,98,42,98,41,95,42,98,"Y",0.0232558139534884,24,"Licensed","CITRUS HEIGHTS HEAD START & STATE P.S.","7085 AUBURN BLVD.","CITRUS HEIGHTS","CA",95610,"(916) 728-3175"
"179",340314892,"SACRAMENTO","HEAD START","SACRAMENTO","GENERAL DAVIE, JR. PRIMARY CENTER",139,135,97,4,3,0,0,0,0,136,98,139,100,139,100,139,100,137,99,139,100,"Y",0,128,"Licensed","GENERAL DAVIE","1500 DOM WAY","SACRAMENTO","CA",95864,"(916) 971-7375"
"180",340314894,"SACRAMENTO","PUBLIC","CARMICHAEL","COYLE AVE HEAD START & STATE PRESCHOOL",40,39,98,0,0,1,3,0,0,40,100,40,100,40,100,40,100,39,98,40,100,"Y",0,24,"Licensed","COYLE AVE HEAD START & STATE PRESCHOOL","6330 COYLE AVE.","CARMICHAEL","CA",95608,"(916) 867-2015"
"181",340314896,"SACRAMENTO","HEAD START","ORANGEVALE","COLEMAN HEAD START AND PRESCHOOL",104,101,97,1,1,0,0,2,2,102,98,104,100,103,99,103,99,102,98,103,99,"Y",0.0192307692307692,124,"Licensed","COLEMAN HEAD START & PRESCHOOL","6545 BEECH AVE.","ORANGEVALE","CA",95662,"(916) 988-7130"
"182",340315188,"SACRAMENTO","PRIVATE","CARMICHAEL","VILLAGE MONTESSOR SCHOOL, LLC",82,79,96,3,4,0,0,0,0,80,98,82,100,82,100,82,100,80,98,79,96,"Y",0,128,"Licensed","VILLAGE MONTESSOR SCHOOL","5033 FAIR OAKS BLVD","CARMICHAEL","CA",95608,"(916) 488-6500"
"183",340315372,"SACRAMENTO","PRIVATE","SACRAMENTO","STORYBOOK COTTAGE",40,37,93,2,5,0,0,1,3,37,93,39,98,39,98,39,98,39,98,39,98,"Y",0.025,90,"Licensed","STORYBOOK COTTAGE","1940 MORSE AVE.","SACRAMENTO","CA",95825,"(916) 971-1041"
"184",340316146,"SACRAMENTO","HEAD START","SACRAMENTO","ETHEL I. BAKER PRESCHOOL",38,38,100,0,0,0,0,0,0,38,100,38,100,38,100,38,100,38,100,38,100,"Y",0,24,"Licensed","ETHEL I. BAKER PRESCHOOL","5717 LAURINE WAY","SACRAMENTO","CA",95824,"(916) 399-5448"
"185",340317540,"SACRAMENTO","HEAD START","SACRAMENTO","DYER KELLY HEAD START",34,33,97,1,3,0,0,0,0,33,97,34,100,34,100,34,100,34,100,34,100,"Y",0,48,"Licensed","DYER KELLY HEAD START","2236 EDISON AVENUE","SACRAMENTO","CA",95821,"(916) 566-2151"
"186",340317920,"SACRAMENTO","HEAD START","SACRAMENTO","H.W. HARKNESS PRESCHOOL",24,24,100,0,0,0,0,0,0,24,100,24,100,24,100,24,100,24,100,24,100,"Y",0,24,"Licensed","H.W. HARKNESS PRESCHOOL","2147 54TH AVENUE","SACRAMENTO","CA",95822,"(916) 433-5045"
"187",340317922,"SACRAMENTO","HEAD START","SACRAMENTO","LEATAATA FLOYD PRESCHOOL",36,36,100,0,0,0,0,0,0,36,100,36,100,36,100,36,100,36,100,36,100,"Y",0,60,"Licensed","LEATAATA FLOYD PRESCHOOL","401 MCCLATCHY WAY","SACRAMENTO","CA",95818,"(916) 718-7097"
"188",340317924,"SACRAMENTO","HEAD START","SACRAMENTO","JOHN BIDWELL PRESCHOOL",68,68,100,0,0,0,0,0,0,68,100,68,100,68,100,68,100,68,100,68,100,"Y",0,50,"Licensed","JOHN BIDWELL PRESCHOOL","1730 65TH AVENUE","SACRAMENTO","CA",95822,"(916) 433-5451"
"189",340317930,"SACRAMENTO","PUBLIC","SACRAMENTO","OAK RIDGE PRESCHOOL",43,42,98,1,2,0,0,0,0,43,100,43,100,43,100,42,98,43,100,43,100,"Y",0,24,"Licensed","OAK RIDGE PRESCHOOL","4501 MARTIN LUTHER KING JR.","SACRAMENTO","CA",95820,"(916) 264-4210"
"190",340317932,"SACRAMENTO","HEAD START","SACRAMENTO","SUSAN B. ANTHONY PRESCHOOL",47,46,98,1,2,0,0,0,0,47,100,47,100,46,98,47,100,47,100,47,100,"Y",0,47,"Licensed","SUSAN B. ANTHONY PRESCHOOL","7864 DETROIT","SACRAMENTO","CA",95832,"(916) 399-5266"
"191",340317936,"SACRAMENTO","PUBLIC","SACRAMENTO","WILLIAM LAND PRESCHOOL",44,43,98,0,0,1,2,0,0,43,98,43,98,43,98,43,98,43,98,43,98,"Y",0,24,"Licensed","WILLIAM LAND PRESCHOOL","2120 12 STREET","SACRAMENTO","CA",95818,"(916) 264-4169"
"192",340317938,"SACRAMENTO","PUBLIC","SACRAMENTO","A.M. WINN PRESCHOOL",43,43,100,0,0,0,0,0,0,43,100,43,100,43,100,43,100,43,100,43,100,"Y",0,24,"Licensed","A.M. WINN PRESCHOOL","3351 EXPLORER DR","SACRAMENTO","CA",95827,"(916) 228-5883"
"193",340317944,"SACRAMENTO","HEAD START","SACRAMENTO","EDWARD KEMBLE PRESCHOOL",64,63,98,0,0,0,0,1,2,63,98,63,98,64,100,64,100,63,98,63,98,"Y",0.015625,48,"Licensed","EDWARD KEMBLE PRESCHOOL","7495 29TH STREET","SACRAMENTO","CA",95822,"(916) 399-5028"
"194",340317946,"SACRAMENTO","PUBLIC","SACRAMENTO","EARL WARREN PRESCHOOL",86,85,99,1,1,0,0,0,0,86,100,86,100,86,100,85,99,86,100,86,100,"Y",0,48,"Licensed","EARL WARREN PRESCHOOL","5420 LOWELL STREET","SACRAMENTO","CA",95820,"(916) 382-5934"
"195",340317948,"SACRAMENTO","HEAD START","SACRAMENTO","ETHEL PHILLIPS SCHOOL",85,84,99,0,0,0,0,1,1,84,99,84,99,84,99,84,99,84,99,84,99,"Y",0.0117647058823529,50,"Licensed","ETHEL PHILLIPS PRESCHOOL","2930 21ST AVENUE","SACRAMENTO","CA",95820,"(916) 277-6780"
"196",340318012,"SACRAMENTO","HEAD START","SACRAMENTO","SETA - NEW HELVETIA EARLY HEAD START",12,12,100,0,0,0,0,0,0,12,100,12,100,12,100,12,100,12,100,12,100,"Y",0,20,"Licensed","SETA - NEW HELVETIA EARLY HEAD START","2640 A MUIR WAY","SACRAMENTO","CA",95818,"(916) 322-7068"
"197",340318058,"SACRAMENTO","HEAD START","CITRUS HEIGHTS","SUNRISE STATE PRESCHOOL",65,63,97,0,0,1,2,1,2,64,98,64,98,64,98,65,100,64,98,64,98,"Y",0.0153846153846154,77,"Licensed","SUNRISE STATE PRESCHOOL","7322 SUNRISE BLVD.","CITRUS HEIGHTS","CA",95610,"(916) 971-5220"
"198",340318126,"SACRAMENTO","PUBLIC","SACRAMENTO","PRAIRIE ELEMENTARY",124,124,100,0,0,0,0,0,0,124,100,124,100,124,100,124,100,124,100,124,100,"Y",0,118,"Licensed","PRAIRIE ELEMENTARY","5251 VALLEY HI DRIVE","SACRAMENTO","CA",95823,"(916) 399-1050"
"199",340318128,"SACRAMENTO","PUBLIC","SACRAMENTO","FLORIN ELEMENTARY SCHOOL",88,83,94,3,3,0,0,2,2,84,95,86,98,86,98,85,97,86,98,86,98,"Y",0.0227272727272727,48,"Licensed","FLORIN ELEMENTARY SCHOOL","7300 KARA DRIVE","SACRAMENTO","CA",95828,"(916) 383-0530"
"200",340318286,"SACRAMENTO","PRIVATE","SACRAMENTO","GOOD NEIGHBORS",40,36,90,4,10,0,0,0,0,36,90,40,100,40,100,40,100,40,100,40,100,"Y",0,48,"Licensed","GOOD NEIGHBORS","3700 KNIGHTLINGER","SACRAMENTO","CA",95838,"(916) 649-6966"
"201",340318296,"SACRAMENTO","PUBLIC","SACRAMENTO","HAGGINWOOD STATE PRESCHOOL",21,19,90,2,10,0,0,0,0,19,90,20,95,21,100,21,100,21,100,21,100,"Y",0,22,"Licensed","HAGGINWOOD STATE PRESCHOOL","1418 PALO VERDE AVENUE","SACRAMENTO","CA",95815,"(916) 263-8366"
"202",340318372,"SACRAMENTO","PUBLIC","RANCHO CORDOVA","CORDOVA MEADOWS ELEMENTARY SCHOOL",47,45,96,2,4,0,0,0,0,45,96,46,98,45,96,45,96,46,98,45,96,"Y",0,30,"Licensed","CORDOVA MEADOWS ELEMENTARY SCHOOL","2550 LA LOMA DRIVE","RANCHO CORDOVA","CA",95670,"(916) 363-3818"
"203",340318374,"SACRAMENTO","PUBLIC","RANCHO CORDOVA","CORDOVA VILLA ELEMENTARY SCHOOL",25,24,96,0,0,0,0,1,4,25,100,25,100,25,100,25,100,25,100,24,96,"Y",0.04,22,"Licensed","CORDOVA VILLA ELEMENTARY SCHOOL","10460 REYMOUTH AVENUE","RANCHO CORDOVA","CA",95670,"(916) 366-6181"
"204",340318378,"SACRAMENTO","PUBLIC","RANCHO CORDOVA","WILLIAMSON ELEMENTARY SCHOOL",46,43,93,1,2,1,2,1,2,43,93,44,96,44,96,45,98,43,93,44,96,"Y",0.0217391304347826,24,"Licensed","WILLIAMSON ELEMENTARY SCHOOL","2276 BENITA DRIVE","RANCHO CORDOVA","CA",95670,"(916) 635-3369"
"205",340318382,"SACRAMENTO","PUBLIC","RANCHO CORDOVA","RANCHO CORDOVA ELEMENTARY SCHOOL",43,42,98,0,0,1,2,0,0,43,100,43,100,43,100,42,98,42,98,43,100,"Y",0,30,"Licensed","RANCHO CORDOVA ELEMENTARY SCHOOL","2560 CHASSELLA WAY","RANCHO CORDOVA","CA",95670,"(916) 355-1109"
"206",340319008,"SACRAMENTO","PUBLIC","SACRAMENTO","WOODLAKE STATE PRESCHOOL PORTABLE",30,28,93,1,3,0,0,1,3,28,93,28,93,29,97,29,97,28,93,29,97,"Y",0.0333333333333333,24,"Licensed","WOODLAKE STATE PRESCHOOL PORTABLE","700 SOUTHGATE ROAD","SACRAMENTO","CA",95815,"(916) 263-8499"
"207",340319034,"SACRAMENTO","HEAD START","SACRAMENTO","NICHOLAS PRESCHOOL",45,44,98,1,2,0,0,0,0,44,98,45,100,45,100,45,100,45,100,45,100,"Y",0,24,"Licensed","NICHOLAS PRESCHOOL","6601 STEINER DRIVE","SACRAMENTO","CA",95823,"(916) 433-5079"
"208",340319040,"SACRAMENTO","HEAD START","SACRAMENTO","JOHN D. SLOAT PRESCHOOL",24,24,100,0,0,0,0,0,0,24,100,24,100,24,100,24,100,24,100,24,100,"Y",0,24,"Licensed","JOHN SLOAT PRESCHOOL","7525 CANDLEWOOD WAY","SACRAMENTO","CA",95822,"(916) 433-5054"
"209",340319280,"SACRAMENTO","HEAD START","ELK GROVE","FLORENCE MARKOFER ELEMENTARY",39,36,92,2,5,0,0,1,3,37,95,37,95,38,97,38,97,38,97,38,97,"Y",0.0256410256410256,24,"Licensed","FLORENCE MARKOFER ELEMENTARY","9759 TRALEE WAY","ELK GROVE","CA",95624,"(916) 686-5042"
"210",340319282,"SACRAMENTO","HEAD START","SACRAMENTO","PASADENA STATE PRESCHOOL",17,17,100,0,0,0,0,0,0,17,100,17,100,17,100,17,100,17,100,17,100,"Y",0,25,"Licensed","PASADENA STATE PRESCHOOL","4330 PASADENA AVENUE","SACRAMENTO","CA",95821,"(916) 575-2374"
"211",340319284,"SACRAMENTO","HEAD START","CITRUS HEIGHTS","SKYCREST STATE PRESCHOOL",32,31,97,0,0,0,0,1,3,31,97,31,97,31,97,31,97,32,100,31,97,"Y",0.03125,24,"Licensed","SKYCREST STATE PRESCHOOL","5641 MARIPOSA AVENUE","CITRUS HEIGHTS","CA",95610,"(916) 867-2103"
"212",340319878,"SACRAMENTO","PRIVATE","SACRAMENTO","B.J. JORDAN CHILD CARE PROGRAMS - JEFFERSON",24,24,100,0,0,0,0,0,0,24,100,24,100,24,100,24,100,24,100,24,100,"Y",0,25,"Licensed","B.J. JORDAN CHILD CARE PROGRAMS - JEFFERSON","2001 PEBBLEWOOD DRIVE","SACRAMENTO","CA",95833,"(916) 920-8188"
"213",340319904,"SACRAMENTO","PRIVATE","SACRAMENTO","ALPHABET RANCH",34,25,74,9,26,0,0,0,0,25,74,26,76,34,100,34,100,29,85,34,100,"Y",0,41,"Licensed","ALPHABET RANCH","6224 GARFIELD AVE","SACRAMENTO","CA",95841,"(916) 338-0220"
"214",340320010,"SACRAMENTO","PRIVATE","SACRAMENTO","TOT TOWN CHILD DEVELOPMENT CENTER",56,50,89,6,11,0,0,0,0,50,89,56,100,56,100,56,100,54,96,56,100,"Y",0,75,"Licensed","TOT TOWN CHILD DEVELOPMENT CENTER","2001 10TH STREET","SACRAMENTO","CA",95818,"(916) 443-3156"
"215",340320032,"SACRAMENTO","PRIVATE","SACRAMENTO","BRADSHAW CHRISTIAN SCHOOL",208,192,92,9,4,1,0,6,3,198,95,198,95,198,95,198,95,198,95,198,95,"Y",0.0288461538461538,239,"Licensed","BRADSHAW CHRISTIAN SCHOOL","8324 BRADSHAW ROAD","SACRAMENTO","CA",95829,"(916) 688-0521"
"216",340320034,"SACRAMENTO","PRIVATE","SACRAMENTO","GREAT BEGINNINGS CHILD DEVELOPMENT CNTR",39,27,69,12,31,0,0,0,0,30,77,31,79,30,77,31,79,29,74,28,72,"Y",0,57,"Licensed","GREAT BEGINNINGS CHILD DEVELOPMENT CNTR","2791 24TH STREET","SACRAMENTO","CA",95818,"(916) 456-4642"
"217",340320500,"SACRAMENTO","PRIVATE","SACRAMENTO","MC KINLEY MONTESSORI SCHOOL-EAST",30,30,100,0,0,0,0,0,0,30,100,30,100,30,100,30,100,30,100,30,100,"Y",0,34,"Licensed","MC KINLEY MONTESSORI SCHOOL-EAST","3014 H STREET","SACRAMENTO","CA",95816,"(916) 447-5331"
"218",340320556,"SACRAMENTO","PRIVATE","ELK GROVE","ST. PETER'S LUTHERAN SCHOOL",41,39,95,1,2,0,0,1,2,39,95,40,98,40,98,40,98,40,98,40,98,"Y",0.024390243902439,60,"Licensed","ST. PETERS LUTHERAN SCHOOL","8701 ELK GROVE-FLORIN ROAD","ELK GROVE","CA",95624,"(916) 689-3050"
"219",340320714,"SACRAMENTO","PUBLIC","SACRAMENTO","SACRAMENTO CITY COLLEGE CHILD DEVELOPMENT CENTER",56,55,98,1,2,0,0,0,0,55,98,56,100,56,100,56,100,56,100,56,100,"Y",0,65,"Licensed","SACRAMENTO CITY COLLEGE CHILD DEVELOPMENT CENTER","3835 FREEPORT BLVD","SACRAMENTO","CA",95822,"(916) 558-2542"
"220",340320736,"SACRAMENTO","PRIVATE","SACRAMENTO","POPPY PATCH-PHASE II",24,19,79,4,17,0,0,1,4,21,88,22,92,21,88,23,96,22,92,23,96,"Y",0.0416666666666667,60,"Licensed","POPPY PATCH-PHASE II","9645 BUTTERFIELD","SACRAMENTO","CA",95827,"(916) 845-6033"
"221",340320930,"SACRAMENTO","HEAD START","CITRUS HEIGHTS","MARIPOSA HEAD START PRESCHOOL",47,43,91,1,2,0,0,3,6,44,94,45,96,45,96,46,98,45,96,45,96,"Y",0.0638297872340425,24,"Licensed","MARIPOSA HEAD START PRESCHOOL","7940 MARIPOSA AVENUE","CITRUS HEIGHTS","CA",95610,"(916) 971-5212"
"222",340321300,"SACRAMENTO","PUBLIC","RANCHO CORDOVA","GOLD RIVER PRESCHOOL",33,33,100,0,0,0,0,0,0,33,100,33,100,33,100,33,100,33,100,33,100,"Y",0,48,"Licensed","GOLD RIVER PRESCHOOL","2220 ROARING CAMP DRIVE","RANCHO CORDOVA","CA",95670,"(916) 867-2125"
"223",340321306,"SACRAMENTO","PUBLIC","SACRAMENTO","BILLY MITCHELL PRESCHOOL",43,41,95,0,0,1,2,1,2,42,98,43,100,42,98,42,98,41,95,42,98,"Y",0.0232558139534884,50,"Licensed","BILLY MITCHELL PRESCHOOL","4425 LAURELWOOD WAY","SACRAMENTO","CA",95864,"(916) 575-2368"
"224",340321340,"SACRAMENTO","HEAD START","SACRAMENTO","FATHER KEITH B. KENNY PRESCHOOL",24,24,100,0,0,0,0,0,0,24,100,24,100,24,100,24,100,24,100,24,100,"Y",0,30,"Licensed","FATHER KEITH B. KENNY PRESCHOOL","3525 MARTIN LUTHER KING BL. #3","SACRAMENTO","CA",95817,"(916) 277-6512"
"225",340321380,"SACRAMENTO","HEAD START","SACRAMENTO","PETER BURNETT PRESCHOOL",46,46,100,0,0,0,0,0,0,46,100,46,100,46,100,46,100,46,100,46,100,"Y",0,24,"Licensed","PETER BURNETT PRESCHOOL","6032 36TH AVE. RM.#3","SACRAMENTO","CA",95824,"(916) 277-6522"
"226",340321410,"SACRAMENTO","HEAD START","SACRAMENTO","SETA - NORMA JOHNSON EARLY LEARNING CENTER",50,50,100,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,"Y",0,48,"Licensed","SETA - NORMA JOHNSON EARLY LEARNING CENTER","3265  NORWOOD AVENUE","SACRAMENTO","CA",95838,"(916) 563-5371"
"227",340321448,"SACRAMENTO","PUBLIC","SACRAMENTO","ROBLA PRESCHOOL",298,280,94,12,4,0,0,6,2,281,94,288,97,292,98,295,99,289,97,293,98,"Y",0.0201342281879195,198,"Licensed","ROBLA PRESCHOOL","4351 PINELL STREET","SACRAMENTO","CA",95838,"(916) 927-0136"
"228",340321500,"SACRAMENTO","HEAD START","SACRAMENTO","DAVID REESE ELEMENTARY",59,58,98,1,2,0,0,0,0,58,98,59,100,59,100,59,100,59,100,59,100,"Y",0,72,"Licensed","DAVID REESE ELEMENTARY","7600 LINDALE DRIVE","SACRAMENTO","CA",95828,"(916) 422-2450"
"229",340321700,"SACRAMENTO","HEAD START","SACRAMENTO","SETA - FRUITRIDGE COMMUNITY CTR HEADSTART",72,72,100,0,0,0,0,0,0,72,100,72,100,72,100,72,100,72,100,72,100,"Y",0,40,"Licensed","SETA - FRUITRIDGE COMMUNITY CTR HEADSTART","5746 FORTIETH ST","SACRAMENTO","CA",95824,"(916) 262-2695"
"230",340321756,"SACRAMENTO","HEAD START","SACRAMENTO","PARKWAY PRESCHOOL",68,67,99,0,0,1,1,0,0,68,100,68,100,68,100,67,99,68,100,68,100,"Y",0,48,"Licensed","PARKWAY PRESCHOOL","4720 FOREST PARKWAY","SACRAMENTO","CA",95823,"(916) 553-4210"
"231",343600517,"SACRAMENTO","HEAD START","CARMICHAEL","GARFIELD STATE PRESCHOOL & HEAD START",70,67,96,1,1,0,0,2,3,69,99,69,99,68,97,69,99,67,96,68,97,"Y",0.0285714285714286,48,"Licensed","GARFIELD STATE PRESCHOOL & HEAD START","3700 GARFIELD AVENUE","CARMICHAEL","CA",95608,"(916) 575-2349"
"232",343600801,"SACRAMENTO","HEAD START","SACRAMENTO","SETA - LAVERNE STEWART - HEAD START",28,28,100,0,0,0,0,0,0,28,100,28,100,28,100,28,100,28,100,28,100,"Y",0,20,"Licensed","SETA - LAVERNE STEWART - HEAD START","5545 SKY PARKWAY","SACRAMENTO","CA",95823,"(916) 563-5055"
"233",343600871,"SACRAMENTO","PRIVATE","RANCHO CORDOVA","LA PETITE ACADEMY - RANCHO CORDOVA",35,27,77,8,23,0,0,0,0,32,91,35,100,34,97,35,100,31,89,35,100,"Y",0,76,"Licensed","LA PETITE ACADEMY - RANCHO CORDOVA","11378 COLOMA ROAD","RANCHO CORDOVA","CA",95670,"(916) 638-5423"
"234",343600873,"SACRAMENTO","PRIVATE","CITRUS HEIGHTS","LA PETITE ACADEMY - CITRUS HEIGHTS",50,47,94,2,4,1,2,0,0,49,98,50,100,49,98,50,100,49,98,49,98,"Y",0,77,"Licensed","LA PETITE ACADEMY - CITRUS HEIGHTS","8008 OLD AUBURN ROAD","CITRUS HEIGHTS","CA",95610,"(916) 723-3094"
"235",343600902,"SACRAMENTO","HEAD START","NORTH HIGHLANDS","SETA - STRIZEK PARK - HEAD START",16,16,100,0,0,0,0,0,0,16,100,16,100,16,100,16,100,16,100,16,100,"Y",0,20,"Licensed","SETA - STRIZEK PARK - HEAD START","3829 STEPHEN DR","NORTH HIGHLANDS","CA",95660,"(916) 263-5333"
"236",343600938,"SACRAMENTO","PUBLIC","SACRAMENTO","SAMUEL KENNEDY ELEMENTARY HEAD START",77,75,97,1,1,0,0,1,1,75,97,76,99,76,99,76,99,76,99,76,99,"Y",0.012987012987013,41,"Licensed","SAMUEL KENNEDY ELEMENTARY HEAD START","7037 BRIGGS DRIVE","SACRAMENTO","CA",95828,"(916) 387-8902"
