"","FacNum","County","Type","City.x","Name.x","Total","VacTot","VacPct","CondTot","CondPct","PMETot","PMEPct","PBETot","PBEPct","DTPTot","DTPPct","PolioTot","PolioPct","MMRTot","MMRPct","HIBTot","HIBPct","HepBTot","HepBPct","VariTot","VariPct","ReportYN","PBEPctCalc","Capacity","LicStatus","Name.y","Address","City.y","State","Zipcode","Telephone","lon","lat"
"152",340300201,"SACRAMENTO","PRIVATE","CARMICHAEL","EL RANCHO NURSERY SCHOOL",46,"33",72,13,28,0,0,2,4,37,80,42,91,41,89,44,96,40,87,38,83,"'Y'",0.0434782608695652,62,"Licensed","EL RANCHO NURSERY SCHOOL","5636 EL CAMINO AVE","CARMICHAEL","CA",95608,"(916) 482-8656",-121.332822,38.609508
"153",340300246,"SACRAMENTO","PRIVATE","SACRAMENTO","FREMONT NURSERY SCHOOL",102,"102",100,0,0,0,0,12,12,97,95,98,96,97,95,99,97,93,91,96,94,"'Y'",0.117647058823529,64,"Licensed","FREMONT NURSERY SCHOOL","5770 CARLSON DRIVE","SACRAMENTO","CA",95819,"(916) 456-6854",-121.4298468,38.5679242
"154",340300407,"SACRAMENTO","PRIVATE","FAIR OAKS","LITTLE METHODIST SCHOOL",34,"16",47,18,53,0,0,2,6,30,88,32,94,32,94,31,91,27,79,32,94,"'Y'",0.0588235294117647,70,"Licensed","LITTLE METHODIST SCHOOL","9849 FAIR OAKS BLVD","FAIR OAKS","CA",95628,"(916) 961-0368",-121.2745694,38.6395168
"155",340300422,"SACRAMENTO","PRIVATE","SACRAMENTO","LUTHERAN CHURCH OF THE GOOD SHEPHERD PRESCHOOL",28,"28",100,0,0,0,0,0,0,28,100,28,100,28,100,28,100,28,100,28,100,"'Y'",0,45,"Licensed","LUTHERAN CHURCH OF THE GOOD SHEPHERD PRESCHOOL","1615 MORSE AVENUE","SACRAMENTO","CA",95864,"(916) 483-0466",-121.392847,38.594868
"156",340300459,"SACRAMENTO","PRIVATE","SACRAMENTO","EDU+AC0-CARE CENTERS",86,"78",91,8,9,0,0,10,12,76,88,76,88,77,90,85,99,77,90,79,92,"'Y'",0.116279069767442,148,"Licensed","EDU-CARE CENTERS","3541 SAN LUCAS WAY","SACRAMENTO","CA",95864,"(916) 489-1087",-121.3818249,38.5757404
"157",340300649,"SACRAMENTO","PRIVATE","SACRAMENTO","ST MARKS PRESCHOOL",38,"38",100,0,0,0,0,3,8,37,97,36,95,36,95,37,97,35,92,36,95,"'Y'",0.0789473684210526,25,"Licensed","ST. MARKS PRESCHOOL","2391 ST. MARKSS WAY","SACRAMENTO","CA",95864,"(916) 485-6509",-121.3748728,38.6073294
"158",340300650,"SACRAMENTO","PRIVATE","CARMICHAEL","ST MICHAELS EPISCOPAL SCHOOL",34,"33",97,1,3,1,3,1,3,34,100,34,100,32,94,34,100,33,97,33,97,"'Y'",0.0294117647058824,43,"Licensed","ST MICHAELS EPISCOPAL SCHOOL","2140 MISSION AVE","CARMICHAEL","CA",95608,"(916) 485-3418",-121.3548716,38.6040708
"159",340300765,"SACRAMENTO","PRIVATE","CARMICHAEL","WONDER LAND SCHOOL",30,"28",93,2,7,0,0,0,0,29,97,29,97,28,93,30,100,29,97,29,97,"'Y'",0,55,"Licensed","WONDER LAND SCHOOL","3300 WALNUT AVENUE","CARMICHAEL","CA",95608,"(916) 481-1798",-121.3452448,38.625297
"160",340301226,"SACRAMENTO","PRIVATE","CITRUS HEIGHTS","LITTLE FRIENDS LEARNING CENTER",19,"19",100,0,0,0,0,2,11,18,95,18,95,18,95,18,95,18,95,17,89,"'Y'",0.105263157894737,68,"Licensed","LITTLE FRIENDS LEARNING CENTER","7070 WOODMORE OAKS DR","CITRUS HEIGHTS","CA",95610,"(916) 726-5758",-121.263244,38.692655
"161",340301511,"SACRAMENTO","PRIVATE","FAIR OAKS","FAIRVALE PRESCHOOL +ACY- DAY CARE",11,"7",64,4,36,0,0,0,0,7,64,11,100,11,100,11,100,11,100,8,73,"'Y'",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",340302052,"SACRAMENTO","PRIVATE","SACRAMENTO","LIBERTY TOWERS CHRISTIAN PRESCHOOL",27,"16",59,11,41,0,0,4,15,19,70,16,59,19,70,20,74,17,63,18,67,"'Y'",0.148148148148148,48,"Licensed","LIBERTY TOWERS CHRISTIAN PRESCHOOL","5132 ELKHORN BLVD","SACRAMENTO","CA",95842,"(916) 332-4070",-121.3453505,38.6878521
"163",340302706,"SACRAMENTO","PRIVATE","SACRAMENTO","TRINITY TOTS",43,"37",86,6,14,0,0,1,2,39,91,42,98,41,95,42,98,38,88,41,95,"'Y'",0.0232558139534884,153,"Licensed","TRINITY TOTS","5225 HILLSDALE BLVD.","SACRAMENTO","CA",95842,"(916) 331-5656",-121.3660215,38.6618859
"164",340302914,"SACRAMENTO","PRIVATE","RANCHO CORDOVA","KIDS WORLD LEARNING CENTER",25,"22",88,3,12,0,0,0,0,23,92,25,100,25,100,25,100,24,96,25,100,"'Y'",0,58,"Licensed","KIDS WORLD LEARNING CENTER","2800 LA LOMA DRIVE","RANCHO CORDOVA","CA",95670,"(916) 363-2800",-121.3155099,38.586168
"165",340302960,"SACRAMENTO","PRIVATE","SACRAMENTO","COUNTRY OAKS PRE+AC0-SCHOOL",39,"39",100,0,0,0,0,0,0,39,100,39,100,39,100,39,100,39,100,39,100,"'Y'",0,51,"Licensed","COUNTRY OAKS PRE-SCHOOL","2661 NORTHRUP AVENUE","SACRAMENTO","CA",95864,"(916) 484-1441",-121.399905,38.5819
"166",340303096,"SACRAMENTO","PRIVATE","FAIR OAKS","DISCOVERY LEARNING CENTER",35,"35",100,0,0,0,0,2,6,35,100,35,100,33,94,35,100,34,97,34,97,"'Y'",0.0571428571428571,27,"Licensed","DISCOVERY LEARNING CENTER","4444 SAN JUAN AVENUE","FAIR OAKS","CA",95628,"(916) 966-7076",-121.29145,38.646233
"167",340303423,"SACRAMENTO","PRIVATE","GALT","NEW HOPE PRESCHOOL",34,"34",100,0,0,0,0,0,0,34,100,34,100,34,100,34,100,34,100,34,100,"'Y'",0,90,"Licensed","NEW HOPE PRESCHOOL","200 NEW HOPE ROAD","GALT","CA",95632,"(209) 745-9122",-121.311045,38.246702
"168",340303488,"SACRAMENTO","PRIVATE","SACRAMENTO","DISCOVERY MONTESSORI",32,"20",63,12,38,0,0,12,38,27,84,23,72,25,78,29,91,22,69,23,72,"'Y'",0.375,24,"Licensed","DISCOVERY MONTESSORI","5613 G STREET","SACRAMENTO","CA",95819,"(916) 739-1462",-121.432909,38.568586
"169",340304139,"SACRAMENTO","PRIVATE","FAIR OAKS","FAITH LUTHERAN PRESCHOOL AND DAY CARE CENTER",29,"20",69,9,31,0,0,0,0,23,79,27,93,28,97,29,100,21,72,29,100,"'Y'",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",340304929,"SACRAMENTO","PRIVATE","SACRAMENTO","PLAYMATE CHILD DEVELOPMENT CENTER",100,"99",99,1,1,0,0,0,0,99,99,99,99,100,100,100,100,99,99,100,100,"'Y'",0,63,"Licensed","PLAYMATE CHILD DEVELOPMENT CENTER","3930 8TH AVENUE","SACRAMENTO","CA",95817,"(916) 451-8870",-121.4628819,38.5437604
"171",340304992,"SACRAMENTO","PRIVATE","SACRAMENTO","CENTENNIAL CHRISTIAN PRE+AC0-SCHOOL",72,"72",100,0,0,0,0,0,0,72,100,72,100,72,100,72,100,72,100,72,100,"'Y'",0,35,"Licensed","CENTENNIAL CHRISTIAN PRE-SCHOOL","5401 FREEPORT BLVD.","SACRAMENTO","CA",95822,"(916) 453-0976",-121.4962604,38.5261034
"172",340305003,"SACRAMENTO","PRIVATE","CARMICHAEL","CHRIST COMMUNITY PRE+AC0-SCHOOL",58,"58",100,0,0,0,0,4,7,56,97,56,97,54,93,56,97,56,97,55,95,"'Y'",0.0689655172413793,67,"Licensed","CHRIST COMMUNITY PRE-SCHOOL","5025 MANZANITA AVE","CARMICHAEL","CA",95608,"(916) 331-4977",-121.328686,38.657927
"173",340305110,"SACRAMENTO","PRIVATE","SACRAMENTO","PEACE LUTHERAN EARLY CHILDHOOD EDUCATION CENTER",35,"35",100,0,0,0,0,1,3,34,97,34,97,35,100,35,100,34,97,35,100,"'Y'",0.0285714285714286,107,"Licensed","PEACE LUTHERAN EARLY CHILDHOOD EDUCATION CENTER","924 SAN JUAN ROAD","SACRAMENTO","CA",95834,"(916) 927-4060",-121.4815134,38.6279844
"174",340305266,"SACRAMENTO","PRIVATE","SACRAMENTO","+ACI-SUTTERVILLE PRESCHOOL",75,"75",100,0,0,0,0,2,3,74,99,74,99,74,99,74,99,73,97,74,99,"'Y'",0.0266666666666667,40,"Licensed","SUTTERVILLE PRESCHOOL","5520 GILGUNN WAY","SACRAMENTO","CA",95822,"(916) 455-9420",-121.5048649,38.5248715
"175",340305606,"SACRAMENTO","PRIVATE","CITRUS HEIGHTS","ASCENSION PRESCHOOL",21,"21",100,0,0,0,0,1,5,20,95,20,95,20,95,20,95,20,95,20,95,"'Y'",0.0476190476190476,54,"Licensed","ASCENSION PRESCHOOL","7607 GARDEN GATE DRIVE","CITRUS HEIGHTS","CA",95621,"(916) 723-8455",-121.3063445,38.7039673
"176",340306210,"SACRAMENTO","PRIVATE","SACRAMENTO","DOT TOT CENTER",25,"23",92,2,8,1,4,0,0,23,92,25,100,24,96,25,100,25,100,24,96,"'Y'",0,36,"Licensed","DOT TOT CENTER","1630 12TH STREET","SACRAMENTO","CA",95814,"(916) 442-5421",-121.4942539,38.5722748
"177",340306342,"SACRAMENTO","PRIVATE","GALT","NATIONAL HUMAN DEVELOPMENT FOUNDATION CHILD DEVELOPMENT CENTER",42,"36",86,6,14,0,0,0,0,36,86,40,95,38,90,39,93,40,95,39,93,"'Y'",0,60,"Licensed","NHDF CHILD DEVELOPMENT CENTER","600 A STREET","GALT","CA",95632,"(209) 745-2817",-121.303132,38.254581
"178",340306383,"SACRAMENTO","PRIVATE","CARMICHAEL","MARVIN MARSHALL CHILDRENS CENTER",166,"162",98,4,2,0,0,7,4,158,95,161,97,162,98,164,99,162,98,163,98,"'Y'",0.0421686746987952,209,"Licensed","MARVIN MARSHALL CHILDRENS CENTER","5309 KENNETH AVENUE","CARMICHAEL","CA",95608,"(916) 971-7380",-121.340032,38.6140408
"179",340306384,"SACRAMENTO","HEAD START","SACRAMENTO","HOWE AVE. CHILDRENS CENTER/HEAD START/STATE PRESCHOOL",111,"109",98,2,2,0,0,1,1,108,97,110,99,111,100,111,100,109,98,111,100,"'Y'",0.00900900900900901,87,"Licensed","HOWE AVE. CHILDRENS CENTER/HEAD START/P.S.","2404 HOWE AVE.","SACRAMENTO","CA",95825,"(916) 566-2181",-121.414067,38.608166
"180",340306385,"SACRAMENTO","HEAD START","SACRAMENTO","MARIAN ANDERSON PRESCHOOL",40,"40",100,0,0,0,0,0,0,40,100,40,100,40,100,40,100,40,100,40,100,"'Y'",0,72,"Licensed","MARIAN ANDERSON CHILD CARE","2850 49TH STREET","SACRAMENTO","CA",95817,"(916) 277-6259",-121.4512057,38.5487946
"181",340306386,"SACRAMENTO","PRIVATE","SACRAMENTO","OAK PARK PRESCHOOL",24,"21",88,3,13,0,0,0,0,21,88,24,100,23,96,24,100,24,100,24,100,"'Y'",0,34,"Licensed","OAK PARK PRESCHOOL","3500 2ND AVENUE","SACRAMENTO","CA",95817,"(916) 451-9498",-121.467904,38.55232
"182",340306387,"SACRAMENTO","HEAD START","SACRAMENTO","C.P. HUNTINGTON CHILDRENS CENTER",83,"76",92,7,8,0,0,1,1,82,99,82,99,83,100,77,93,82,99,83,100,"'Y'",0.0120481927710843,67,"Licensed","C.P. HUNTINGTON CHILDRENS CENTER","5917 26TH STREET","SACRAMENTO","CA",95822,"(916) 433-5438",-121.478048,38.516711
"183",340306389,"SACRAMENTO","HEAD START","SACRAMENTO","BRET HARTE CC",27,"23",85,4,15,0,0,0,0,27,100,27,100,26,96,23,85,27,100,27,100,"'Y'",0,31,"Licensed","BRET HARTE","2761 9TH AVENUE","SACRAMENTO","CA",95818,"(916) 277-6263",-121.4774267,38.5438897
"184",340306392,"SACRAMENTO","PRIVATE","SACRAMENTO","ASSOCIATED STUDENTS CSUS CHILDRENS CENTER",135,"110",81,25,19,0,0,0,0,110,81,133,99,128,95,114,84,132,98,132,98,"'Y'",0,126,"Licensed","ASSOCIATED STUDENTS CSUS CHILDRENS CENTER","6000 J STREET","SACRAMENTO","CA",95819,"(916) 278-6216",-121.4262787,38.5643666
"185",340306403,"SACRAMENTO","HEAD START","SACRAMENTO","WASHINGTON CHILDRENS CENTER",32,"30",94,2,6,0,0,0,0,31,97,32,100,32,100,32,100,31,97,32,100,"'Y'",0,68,"Licensed","WASHINGTON CHILDRENS CENTER","530 18TH STREET","SACRAMENTO","CA",95814,"(916) 264-4365",-121.4803548,38.5825365
"186",340306413,"SACRAMENTO","PRIVATE","NORTH HIGHLANDS","B.J. JORDAN CHILD CARE PROGRAMS +AC0- NORTH HIGHLANDS",35,"35",100,0,0,0,0,0,0,35,100,35,100,35,100,35,100,35,100,35,100,"'Y'",0,24,"Licensed","B.J. JORDAN CHILD CARE PROGRAMS - NORTH HIGHLANDS","3735 STEPHEN DRIVE","NORTH HIGHLANDS","CA",95660,"(916) 331-0396",-121.376682,38.6774739
"187",340306416,"SACRAMENTO","HEAD START","SACRAMENTO","ELDER CREEK CENTER",102,"101",99,1,1,0,0,0,0,102,100,102,100,102,100,102,100,102,100,101,99,"'Y'",0,101,"Licensed","ELDER CREEK CHILDRENS CENTER","7800 LEMON HILL AVE","SACRAMENTO","CA",95824,"(916) 454-8194",-121.4121698,38.5157859
"188",340306418,"SACRAMENTO","PRIVATE","SACRAMENTO","SHILOH ARMS CHILD DEVELOPMENT CENTER",30,"30",100,0,0,0,0,0,0,30,100,30,100,30,100,30,100,30,100,30,100,"'Y'",0,46,"Licensed","SHILOH ARMS CHILD DEVELOPMENT CENTER","3949 23RD AVENUE","SACRAMENTO","CA",95820,"(916) 453-1309",-121.461424,38.53245
"189",340307315,"SACRAMENTO","PRIVATE","SACRAMENTO","CAPITAL CHRISTIAN PRESCHOOL",158,"153",97,5,3,6,4,4,3,148,94,150,95,149,94,148,94,148,94,150,95,"'Y'",0.0253164556962025,206,"Licensed","CAPITAL CHRISTIAN PRESCHOOL","9470 MICRON","SACRAMENTO","CA",95827,"(916) 856-5630",-121.3462653,38.5602772
"190",340307875,"SACRAMENTO","PRIVATE","SACRAMENTO","CARDEN SCHOOL OF SACRAMENTO",18,"18",100,0,0,0,0,0,0,18,100,18,100,18,100,18,100,18,100,18,100,"'Y'",0,34,"Licensed","CARDEN SCHOOL OF SACRAMENTO","3020 MARCONI AVE.","SACRAMENTO","CA",95821,"(916) 488-1313",-121.3928865,38.6171893
"191",340308278,"SACRAMENTO","PUBLIC","SACRAMENTO","MOREY AVENUE SCHOOL",244,"243",100,1,0,0,0,0,0,243,100,244,100,244,100,244,100,244,100,244,100,"'Y'",0,159,"Licensed","DEL PASO EARLY CHILDHOOD DEVELOPMENT CENTER","155 MOREY AVENUE","SACRAMENTO","CA",95838,"(916) 566-3485",-121.4648421,38.6357365
"192",340308552,"SACRAMENTO","PRIVATE","SACRAMENTO","LEARNING TREE PRESCHOOL",77,"77",100,0,0,0,0,0,0,77,100,77,100,77,100,77,100,77,100,77,100,"'Y'",0,60,"Licensed","LEARNING TREE PRESCHOOL","5600 GILGUNN WAY","SACRAMENTO","CA",95822,"(916) 393-9588",-121.504885,38.52431
"193",340308598,"SACRAMENTO","PRIVATE","SACRAMENTO","MC KINLEY MONTESSORI SCHOOL+AC0-WEST",31,"31",100,0,0,0,0,0,0,31,100,31,100,31,100,31,100,31,100,31,100,"'Y'",0,34,"Licensed","MC KINLEY MONTESSORI SCHOOL-WEST","3008 H STREET","SACRAMENTO","CA",95816,"(916) 447-5331",-121.4652281,38.5749732
"194",340308750,"SACRAMENTO","PRIVATE","SACRAMENTO","POPPY PATCH+AC0-PHASE I",22,"20",91,2,9,0,0,0,0,21,95,22,100,22,100,22,100,20,91,22,100,"'Y'",0,60,"Licensed","POPPY PATCH-PHASE I","9646 BUTTERFIELD WAY","SACRAMENTO","CA",95827,"(916) 845-4949",-121.3451773,38.566048
"195",340309428,"SACRAMENTO","PRIVATE","SACRAMENTO","SALVATION ARMY DAY CARE CENTER",30,"15",50,15,50,0,0,1,3,26,87,28,93,30,100,24,80,22,73,28,93,"'Y'",0.0333333333333333,72,"Licensed","SALVATION ARMY DAY CARE CENTER","2540 ALHAMBRA BLVD","SACRAMENTO","CA",95817,"(916) 469-4630",-121.4728984,38.5559697
"196",340309465,"SACRAMENTO","PRIVATE","SACRAMENTO","RAINBOW DAY CARE",38,"33",87,5,13,0,0,0,0,35,92,35,92,36,95,36,95,34,89,36,95,"'Y'",0,48,"Licensed","RAINBOW DAY CARE","901 P STREET","SACRAMENTO","CA",95814,"(916) 448-5231",-121.4972868,38.5740785
"197",340309598,"SACRAMENTO","PRIVATE","CARMICHAEL","CARMICHAEL PRESBYTERIAN CHURCH PRESCHOOL",49,"49",100,0,0,0,0,6,12,46,94,46,94,46,94,46,94,45,92,44,90,"'Y'",0.122448979591837,72,"Licensed","CARMICHAEL PRESBYTERIAN CHURCH PRESCHOOL","5645 MARCONI AVENUE","CARMICHAEL","CA",95608,"(916) 486-9189",-121.3326525,38.617835
"198",340309722,"SACRAMENTO","PRIVATE","FOLSOM","FOLSOM MONTESSORI SCHOOL",54,"54",100,0,0,0,0,2,4,53,98,53,98,53,98,53,98,53,98,52,96,"'Y'",0.037037037037037,40,"Licensed","FOLSOM MONTESSORI SCHOOL","502 RILEY STREET","FOLSOM","CA",95630,"(916) 351-0345",-121.1749119,38.6757624
"199",340309870,"SACRAMENTO","PRIVATE","SACRAMENTO","KINDERCARE (VINTAGE) LEARNING CENTER",49,"25",51,24,49,0,0,0,0,25,51,44,90,46,94,42,86,33,67,36,73,"'Y'",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",340310524,"SACRAMENTO","HEAD START","SACRAMENTO","PACIFIC PRESCHOOL",44,"41",93,3,7,0,0,0,0,41,93,41,93,44,100,44,100,41,93,44,100,"'Y'",0,24,"Licensed","PACIFIC PRESCHOOL","6201  41ST STREET","SACRAMENTO","CA",95824,"(916) 395-5324",-121.458736,38.5136759
"201",340310774,"SACRAMENTO","PRIVATE","SACRAMENTO","KINDER WORLD",107,"104",97,3,3,0,0,0,0,107,100,107,100,107,100,105,98,106,99,107,100,"'Y'",0,88,"Licensed","KINDER WORLD","6565 BELLEAU WOOD LANE","SACRAMENTO","CA",95822,"(916) 422-5437",-121.5040986,38.5080004
"202",340311129,"SACRAMENTO","PRIVATE","SACRAMENTO","YMCA CHILD DEVELOPMENT CENTER +AC0- PRESCHOOL",48,"33",69,15,31,0,0,0,0,33,69,37,77,38,79,41,85,36,75,36,75,"'Y'",0,61,"Licensed","YMCA OF SUPERIOR CALIFORNIA- CDC PRESCHOOL","2021 W STREET","SACRAMENTO","CA",95818,"(916) 452-9622",-121.4855723,38.562613
"203",340311282,"SACRAMENTO","PRIVATE","ELK GROVE","HANSENS EARLY LEARNING CENTER",26,"26",100,0,0,0,0,0,0,26,100,26,100,26,100,26,100,26,100,26,100,"'Y'",0,41,"Licensed","HANSENS EARLY LEARNING CENTER","5275 TEGAN ROAD","ELK GROVE","CA",95758,"(916) 684-1600",-121.442688,38.426084
"204",340311532,"SACRAMENTO","PRIVATE","CITRUS HEIGHTS","DISCOVERY TREE SCHOOL+AC0-TAD LANE",29,"12",41,17,59,0,0,0,0,20,69,21,72,22,76,21,72,19,66,20,69,"'Y'",0,44,"Licensed","DISCOVERY TREE SCHOOL-TAD LANE","7545 TAD LANE","CITRUS HEIGHTS","CA",95610,"(916) 726-0661",-121.2737906,38.7036619
"205",340311535,"SACRAMENTO","HEAD START","RANCHO CORDOVA","SETA +AC0- BRIGHT BEGINNINGS HEADSTART (WHITE ROCK)",64,"64",100,0,0,0,0,0,0,64,100,64,100,64,100,64,100,64,100,64,100,"'Y'",0,40,"Licensed","SETA - WHITE ROCK HEADSTART","10487 WHITE ROCK ROAD","RANCHO CORDOVA","CA",95670,"(916) 563-5090",-121.299672,38.5867379
"206",340311608,"SACRAMENTO","PRIVATE","FOLSOM","BRIGHT BEGINNINGS PRESCHOOL +AC0- A PARENT COOPERATIVE",37,"31",84,6,16,1,3,0,0,35,95,33,89,37,100,37,100,35,95,36,97,"'Y'",0,24,"Licensed","BRIGHT BEGINNINGS PRESCHOOL - A PARENT COOPERATIVE","450 BLUE RAVINE RD.","FOLSOM","CA",95630,"(916) 983-5106",-121.149625,38.673226
"207",340311772,"SACRAMENTO","PRIVATE","SACRAMENTO","ONLY LOVE CHILDRENS CENTER",68,"59",87,9,13,0,0,0,0,62,91,67,99,65,96,68,100,66,97,64,94,"'Y'",0,49,"Licensed","ONLY LOVE CHILDRENS CENTER","2581 HOWE AVENUE","SACRAMENTO","CA",95821,"(916) 920-3507",-121.4158689,38.6126051
"208",340311866,"SACRAMENTO","PRIVATE","CARMICHAEL","NATIONAL HUMAN DEVELOPMENT FOUNDATION CHILD DEVELOPMENT CENTER",30,"27",90,3,10,0,0,1,3,27,90,28,93,26,87,28,93,27,90,27,90,"'Y'",0.0333333333333333,45,"Licensed","NATIONAL HUMAN DEVELOPMENT CENTER","6201 WINDING WAY","CARMICHAEL","CA",95608,"(916) 961-4450",-121.319211,38.649568
"209",340312413,"SACRAMENTO","PRIVATE","CITRUS HEIGHTS","CHILDRENS CHOICE LEARNING CENTER",10,"10",100,0,0,0,0,0,0,10,100,10,100,10,100,10,100,10,100,10,100,"'Y'",0,86,"Licensed","CHILDRENS CHOICE LEARNING CENTER","7312 ANTELOPE RD.","CITRUS HEIGHTS","CA",95621,"(916) 723-6932",-121.29902,38.706972
"210",340312678,"SACRAMENTO","PRIVATE","RANCHO CORDOVA","CAROUSEL SCHOOL",18,"17",94,1,6,0,0,0,0,17,94,17,94,17,94,17,94,17,94,17,94,"'Y'",0,73,"Licensed","CAROUSEL SCHOOL","2052  W. LA LOMA DRIVE","RANCHO CORDOVA","CA",95670,"(916) 363-4616",-121.318965,38.582049
"211",340313492,"SACRAMENTO","PRIVATE","ELK GROVE","EARLY BEGINNINGS LEARNING CENTER",25,"13",52,12,48,0,0,0,0,14,56,20,80,20,80,20,80,18,72,20,80,"'Y'",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",340313576,"SACRAMENTO","PRIVATE","FAIR OAKS","COUNTRY HILL MONTESSORI",63,"63",100,0,0,0,0,0,0,63,100,63,100,63,100,63,100,63,100,63,100,"'Y'",0,60,"Licensed","COUNTRY HILL MONTESSORI","6131 KENNETH AVE","FAIR OAKS","CA",95628,"(916) 969-2929",-121.244729,38.677829
"213",340313658,"SACRAMENTO","HEAD START","SACRAMENTO","SETA+AC0-NATOMAS+AC0-BANNON CREEK HEADSTART",16,"16",100,0,0,0,0,0,0,16,100,16,100,16,100,16,100,16,100,16,100,"'Y'",0,40,"Licensed","SETA - NATOMAS-BANNON CREEK HEAD START","2775 MILLCREEK DRIVE","SACRAMENTO","CA",95833,"(916) 263-5336",-121.5027905,38.6164168
"214",340314880,"SACRAMENTO","PRIVATE","SACRAMENTO","MONTESSORI COUNTRY DAY AT RIVERLAKE",37,"32",86,5,14,1,3,0,0,33,89,34,92,35,95,34,92,34,92,36,97,"'Y'",0,116,"Licensed","MONTESSORI COUNTRY DAY AT RIVERLAKE","7575 RUSH RIVER DR.","SACRAMENTO","CA",95831,"(916) 427-1900",-121.531971,38.484465
"215",340314888,"SACRAMENTO","HEAD START","CITRUS HEIGHTS","LICHEN HEAD START +ACY- STATE PRESCHOOL",44,"44",100,0,0,1,2,2,5,42,95,43,98,43,98,42,95,43,98,43,98,"'Y'",0.0454545454545455,24,"Licensed","LICHEN HEAD START PRESCHOOL","8319 LICHEN DRIVE","CITRUS HEIGHTS","CA",95610,"(916) 728-3230",-121.306179,38.7180275
"216",340314890,"SACRAMENTO","HEAD START","CITRUS HEIGHTS","CITRUS HEIGHTS HEAD START +ACY- STATE P.S.",40,"40",100,0,0,0,0,0,0,40,100,40,100,40,100,40,100,40,100,40,100,"'Y'",0,24,"Licensed","CITRUS HEIGHTS HEAD START & STATE P.S.","7085 AUBURN BLVD.","CITRUS HEIGHTS","CA",95610,"(916) 728-3175",-121.2902986,38.6958968
"217",340314892,"SACRAMENTO","HEAD START","SACRAMENTO","+ACI-GENERAL DAVIES HEAD START",58,"57",98,1,2,0,0,2,3,55,95,58,100,58,100,58,100,57,98,58,100,"'Y'",0.0344827586206897,128,"Licensed","GENERAL DAVIE","1500 DOM WAY","SACRAMENTO","CA",95864,"(916) 971-7375",-121.3874619,38.591977
"218",340314894,"SACRAMENTO","PUBLIC","CARMICHAEL","COYLE AVE HEAD START +ACY- STATE PRESCHOOL",44,"43",98,1,2,0,0,0,0,43,98,43,98,44,100,44,100,43,98,44,100,"'Y'",0,24,"Licensed","COYLE AVE HEAD START & STATE PRESCHOOL","6330 COYLE AVE.","CARMICHAEL","CA",95608,"(916) 867-2015",-121.3172985,38.6677525
"219",340314896,"SACRAMENTO","HEAD START","ORANGEVALE","COLEMAN HEAD START +ACY- PRESCHOOL",136,"134",99,2,1,0,0,9,7,130,96,131,96,132,97,131,96,130,96,131,96,"'Y'",0.0661764705882353,124,"Licensed","COLEMAN HEAD START & PRESCHOOL","6545 BEECH AVE.","ORANGEVALE","CA",95662,"(916) 988-7130",-121.231408,38.684858
"220",340315188,"SACRAMENTO","PRIVATE","CARMICHAEL","+ACI-VILLAGE MONTESSOR SCHOOL",86,"83",97,3,3,0,0,1,1,85,99,84,98,85,99,85,99,85,99,83,97,"'Y'",0.0116279069767442,128,"Licensed","VILLAGE MONTESSOR SCHOOL","5033 FAIR OAKS BLVD","CARMICHAEL","CA",95608,"(916) 488-6500",-121.3470769,38.5948091
"221",340315372,"SACRAMENTO","PRIVATE","SACRAMENTO","STORYBOOK COTTAGE",45,"42",93,3,7,0,0,0,0,42,93,45,100,44,98,45,100,44,98,43,96,"'Y'",0,90,"Licensed","STORYBOOK COTTAGE","1940 MORSE AVE.","SACRAMENTO","CA",95825,"(916) 971-1041",-121.3917939,38.6009097
"222",340315960,"SACRAMENTO","PRIVATE","SACRAMENTO","LIGHTHOUSE",62,"44",71,18,29,0,0,2,3,48,77,50,81,50,81,57,92,55,89,45,73,"'Y'",0.032258064516129,75,"Licensed","LIGHTHOUSE","6101 S STREET","SACRAMENTO","CA",95817,"(916) 732-6680",-121.4332698,38.552484
"223",340316146,"SACRAMENTO","HEAD START","SACRAMENTO","ETHEL I. BAKER PRESCHOOL",36,"36",100,0,0,1,3,0,0,35,97,35,97,35,97,35,97,35,97,35,97,"'Y'",0,24,"Licensed","ETHEL I. BAKER PRESCHOOL","5717 LAURINE WAY","SACRAMENTO","CA",95824,"(916) 399-5448",-121.4532677,38.5218181
"224",340317458,"SACRAMENTO","PRIVATE","CITRUS HEIGHTS","HOLY FAMILY PRESCHOOL / DAYCARE CENTER",64,"57",89,7,11,0,0,2,3,58,91,62,97,63,98,64,100,59,92,61,95,"'Y'",0.03125,74,"Licensed","HOLY FAMILY PRESCHOOL / DAYCARE CENTER","7817 OLD AUBURN ROAD","CITRUS HEIGHTS","CA",95610,"(916) 722-4620",-121.2752647,38.7026587
"225",340317540,"SACRAMENTO","HEAD START","SACRAMENTO","DYER KELLY HEAD START",32,"32",100,0,0,0,0,0,0,32,100,32,100,32,100,32,100,32,100,32,100,"'Y'",0,48,"Licensed","DYER KELLY HEAD START","2236 EDISON AVENUE","SACRAMENTO","CA",95821,"(916) 566-2151",-121.4115682,38.6220273
